"","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"17752",4,12,27,2,"2016-12-27","WN",19393,6161,"PIT","PA","HOU","TX",1050,1121,31,31,1,2,"1000-1059",7,1128,1316,3,1315,1319,4,0,0,"1300-1359",0,"",0,205,178,168,1131,5,1,0
"17753",4,12,27,2,"2016-12-27","WN",19393,6014,"PIT","PA","LAS","NV",1615,1730,75,75,1,5,"1600-1659",7,1737,1911,5,1815,1916,61,1,4,"1800-1859",0,"",0,300,286,274,1910,8,0,0
"17754",4,12,27,2,"2016-12-27","WN",19393,4547,"PIT","PA","LAX","CA",1225,1225,0,0,0,0,"1200-1259",7,1232,1444,21,1500,1505,5,0,0,"1500-1559",0,"",0,335,340,312,2136,9,0,0
"17755",4,12,27,2,"2016-12-27","WN",19393,2468,"PIT","PA","MCO","FL",530,530,0,0,0,0,"0001-0559",12,542,737,6,745,743,0,0,-1,"0700-0759",0,"",0,135,133,115,834,4,1,1
"17756",4,12,27,2,"2016-12-27","WN",19393,5882,"PIT","PA","MCO","FL",830,825,-5,0,0,-1,"0800-0859",10,835,1030,10,1105,1040,0,0,-2,"1100-1159",0,"",0,155,135,115,834,4,1,1
"17757",4,12,27,2,"2016-12-27","WN",19393,6227,"PIT","PA","MCO","FL",1535,1530,-5,0,0,-1,"1500-1559",7,1537,1726,6,1755,1732,0,0,-2,"1700-1759",0,"",0,140,122,109,834,4,0,0
"17758",4,12,27,2,"2016-12-27","WN",19393,1601,"PIT","PA","MDW","IL",1835,1900,25,25,1,1,"1800-1859",7,1907,1915,10,1905,1925,20,1,1,"1900-1959",0,"",0,90,85,68,402,2,0,0
"17759",4,12,27,2,"2016-12-27","WN",19393,4126,"PIT","PA","MDW","IL",1525,1521,-4,0,0,-1,"1500-1559",7,1528,1537,6,1555,1543,0,0,-1,"1500-1559",0,"",0,90,82,69,402,2,0,0
"17760",4,12,27,2,"2016-12-27","WN",19393,4168,"PIT","PA","MDW","IL",1055,1056,1,1,0,0,"1000-1059",11,1107,1118,7,1125,1125,0,0,0,"1100-1159",0,"",0,90,89,71,402,2,1,1
"17761",4,12,27,2,"2016-12-27","WN",19393,5910,"PIT","PA","MDW","IL",925,920,-5,0,0,-1,"0900-0959",9,929,937,6,1000,943,0,0,-2,"1000-1059",0,"",0,95,83,68,402,2,1,1
"17762",4,12,27,2,"2016-12-27","WN",19393,5986,"PIT","PA","MDW","IL",715,711,-4,0,0,-1,"0700-0759",9,720,729,14,800,743,0,0,-2,"0800-0859",0,"",0,105,92,69,402,2,1,1
"17763",4,12,27,2,"2016-12-27","WN",19393,5987,"PIT","PA","MDW","IL",605,559,-6,0,0,-1,"0600-0659",17,616,626,7,635,633,0,0,-1,"0600-0659",0,"",0,90,94,70,402,2,1,1
"17764",4,12,27,2,"2016-12-27","WN",19393,4009,"PIT","PA","PHX","AZ",1500,1502,2,2,0,0,"1500-1559",7,1509,1739,7,1750,1746,0,0,-1,"1700-1759",0,"",0,290,284,270,1814,8,0,0
"17765",4,12,27,2,"2016-12-27","WN",19393,3518,"PIT","PA","RSW","FL",1040,1119,39,39,1,2,"1000-1059",10,1129,1345,5,1320,1350,30,1,2,"1300-1359",0,"",0,160,151,136,966,4,1,0
"17766",4,12,27,2,"2016-12-27","WN",19393,2679,"PIT","PA","STL","MO",1205,1222,17,17,1,1,"1200-1259",7,1229,1303,4,1305,1307,2,0,0,"1300-1359",0,"",0,120,105,94,554,3,0,0
"17767",4,12,27,2,"2016-12-27","WN",19393,3373,"PIT","PA","TPA","FL",610,610,0,0,0,0,"0600-0659",11,621,819,5,835,824,0,0,-1,"0800-0859",0,"",0,145,134,118,873,4,1,1
"17768",4,12,27,2,"2016-12-27","WN",19393,4792,"PIT","PA","TPA","FL",1245,1250,5,5,0,0,"1200-1259",7,1257,1455,8,1505,1503,0,0,-1,"1500-1559",0,"",0,140,133,118,873,4,0,0
"17769",4,12,27,2,"2016-12-27","AA",19805,496,"PIT","PA","DFW","TX",700,659,-1,0,0,-1,"0700-0759",12,711,857,24,923,921,0,0,-1,"0900-0959",0,"",0,203,202,166,1067,5,1,1
"17770",4,12,27,2,"2016-12-27","AA",19805,627,"PIT","PA","PHX","AZ",1725,1737,12,12,0,0,"1700-1759",12,1749,2008,5,2011,2013,2,0,0,"2000-2059",0,"",0,286,276,259,1814,8,0,0
"17771",4,12,27,2,"2016-12-27","AA",19805,765,"PIT","PA","CLT","NC",1527,1521,-6,0,0,-1,"1500-1559",12,1533,1637,10,1703,1647,0,0,-2,"1700-1759",0,"",0,96,86,64,366,2,0,0
"17772",4,12,27,2,"2016-12-27","AA",19805,727,"PIT","PA","LAX","CA",600,605,5,5,0,0,"0600-0659",15,620,828,22,844,850,6,0,0,"0800-0859",0,"",0,344,345,308,2136,9,1,1
"17773",4,12,27,2,"2016-12-27","AA",19805,1252,"PIT","PA","DFW","TX",1127,1122,-5,0,0,-1,"1100-1159",11,1133,1316,4,1343,1320,0,0,-2,"1300-1359",0,"",0,196,178,163,1067,5,1,0
"17774",4,12,27,2,"2016-12-27","AA",19805,1426,"PIT","PA","DFW","TX",1431,NA,NA,NA,NA,NA,"1400-1459",NA,NA,NA,NA,1647,NA,NA,NA,NA,"1600-1659",1,"A",0,196,NA,NA,1067,5,0,0
"17775",4,12,27,2,"2016-12-27","AA",19805,1756,"PIT","PA","CLT","NC",700,658,-2,0,0,-1,"0700-0759",15,713,818,7,842,825,0,0,-2,"0800-0859",0,"",0,102,87,65,366,2,1,1
"17776",4,12,27,2,"2016-12-27","AA",19805,1804,"PIT","PA","PHL","PA",1540,1534,-6,0,0,-1,"1500-1559",26,1600,1648,4,1708,1652,0,0,-2,"1700-1759",0,"",0,88,78,48,268,2,0,0
"17777",4,12,27,2,"2016-12-27","AA",19805,1821,"PIT","PA","PHX","AZ",700,656,-4,0,0,-1,"0700-0759",11,707,934,12,1004,946,0,0,-2,"1000-1059",0,"",0,304,290,267,1814,8,1,1
"17778",4,12,27,2,"2016-12-27","AA",19805,1823,"PIT","PA","CLT","NC",835,831,-4,0,0,-1,"0800-0859",12,843,1003,6,1019,1009,0,0,-1,"1000-1059",0,"",0,104,98,80,366,2,1,1
"17779",4,12,27,2,"2016-12-27","AA",19805,2011,"PIT","PA","CLT","NC",511,536,25,25,1,1,"0001-0559",11,547,648,14,645,702,17,1,1,"0600-0659",0,"",0,94,86,61,366,2,1,1
"17780",4,12,27,2,"2016-12-27","AA",19805,2016,"PIT","PA","PHL","PA",705,841,96,96,1,6,"0700-0759",10,851,934,8,833,942,69,1,4,"0800-0859",0,"",0,88,61,43,268,2,1,1
"17781",4,12,27,2,"2016-12-27","AA",19805,2041,"PIT","PA","PHL","PA",1820,1819,-1,0,0,-1,"1800-1859",19,1838,1928,3,1948,1931,0,0,-2,"1900-1959",0,"",0,88,72,50,268,2,0,0
"17782",4,12,27,2,"2016-12-27","AA",19805,2458,"PIT","PA","DFW","TX",1850,1857,7,7,0,0,"1800-1859",12,1909,2055,9,2109,2104,0,0,-1,"2100-2159",0,"",0,199,187,166,1067,5,0,0
"17783",4,12,27,2,"2016-12-27","B6",20409,1286,"PIT","PA","BOS","MA",850,854,4,4,0,0,"0800-0859",10,904,1007,4,1021,1011,0,0,-1,"1000-1059",0,"",0,91,77,63,496,2,1,1
"17784",4,12,27,2,"2016-12-27","B6",20409,2007,"PIT","PA","FLL","FL",700,700,0,0,0,0,"0700-0759",12,712,929,5,957,934,0,0,-2,"0900-0959",0,"",0,177,154,137,994,4,1,1
"17785",4,12,27,2,"2016-12-27","B6",20409,1686,"PIT","PA","BOS","MA",1610,1625,15,15,1,1,"1600-1659",7,1632,1741,6,1746,1747,1,0,0,"1700-1759",0,"",0,96,82,69,496,2,0,0
"17786",4,12,27,2,"2016-12-27","OO",20304,4459,"PIT","PA","MSP","MN",1101,1102,1,1,0,0,"1100-1159",15,1117,1210,7,1225,1217,0,0,-1,"1200-1259",0,"",0,144,135,113,726,3,1,0
"17787",4,12,27,2,"2016-12-27","OO",20304,5903,"PIT","PA","IAH","TX",1435,1434,-1,0,0,-1,"1400-1459",13,1447,1652,12,1700,1704,4,0,0,"1700-1759",0,"",0,205,210,185,1117,5,0,0
"17788",4,12,27,2,"2016-12-27","UA",19977,220,"PIT","PA","ORD","IL",1716,1714,-2,0,0,-1,"1700-1759",9,1723,1734,3,1759,1737,0,0,-2,"1700-1759",0,"",0,103,83,71,413,2,0,0
"17789",4,12,27,2,"2016-12-27","UA",19977,590,"PIT","PA","ORD","IL",1045,1044,-1,0,0,-1,"1000-1059",9,1053,1103,3,1126,1106,0,0,-2,"1100-1159",0,"",0,101,82,70,413,2,1,1
"17790",4,12,27,2,"2016-12-27","UA",19977,606,"PIT","PA","SFO","CA",700,745,45,45,1,3,"0700-0759",9,754,1001,4,945,1005,20,1,1,"0900-0959",0,"",0,345,320,307,2254,10,1,1
"17791",4,12,27,2,"2016-12-27","UA",19977,709,"PIT","PA","DEN","CO",1611,1606,-5,0,0,-1,"1600-1659",9,1615,1725,21,1752,1746,0,0,-1,"1700-1759",0,"",0,221,220,190,1290,6,0,0
"17792",4,12,27,2,"2016-12-27","UA",19977,773,"PIT","PA","DEN","CO",834,833,-1,0,0,-1,"0800-0859",12,845,956,22,1018,1018,0,0,0,"1000-1059",0,"",0,224,225,191,1290,6,1,1
"17793",4,12,27,2,"2016-12-27","DL",19790,869,"ATL","GA","PIT","PA",1355,1400,5,5,0,0,"1300-1359",13,1413,1524,5,1537,1529,0,0,-1,"1500-1559",0,"",0,102,89,71,526,3,0,0
"17794",4,12,27,2,"2016-12-27","DL",19790,898,"ATL","GA","PIT","PA",1552,1550,-2,0,0,-1,"1500-1559",9,1559,1711,6,1731,1717,0,0,-1,"1700-1759",0,"",0,99,87,72,526,3,0,0
"17795",4,12,27,2,"2016-12-27","DL",19790,1295,"ATL","GA","PIT","PA",859,1002,63,63,1,4,"0800-0859",27,1029,1140,5,1035,1145,70,1,4,"1000-1059",0,"",0,96,103,71,526,3,1,1
"17796",4,12,27,2,"2016-12-27","DL",19790,1599,"ATL","GA","PIT","PA",1050,1143,53,53,1,3,"1000-1059",12,1155,1308,6,1233,1314,41,1,2,"1200-1259",0,"",0,103,91,73,526,3,1,0
"17797",4,12,27,2,"2016-12-27","DL",19790,1851,"MSP","MN","PIT","PA",1330,1324,-6,0,0,-1,"1300-1359",11,1335,1603,13,1633,1616,0,0,-2,"1600-1659",0,"",0,123,112,88,726,3,0,0
"17798",4,12,27,2,"2016-12-27","F9",20436,1092,"LAS","NV","PIT","PA",1020,1012,-8,0,0,-1,"1000-1059",13,1025,1651,7,1722,1658,0,0,-2,"1700-1759",0,"",0,242,226,206,1910,8,1,0
"17799",4,12,27,2,"2016-12-27","WN",19393,3093,"MDW","IL","PIT","PA",625,620,-5,0,0,-1,"0600-0659",16,636,828,7,850,835,0,0,-1,"0800-0859",0,"",0,85,75,52,402,2,1,1
"17800",4,12,27,2,"2016-12-27","WN",19393,3518,"MDW","IL","PIT","PA",745,740,-5,0,0,-1,"0700-0759",7,747,939,3,1005,942,0,0,-2,"1000-1059",0,"",0,80,62,52,402,2,1,1
"17801",4,12,27,2,"2016-12-27","WN",19393,4120,"MDW","IL","PIT","PA",1235,1232,-3,0,0,-1,"1200-1259",6,1238,1431,6,1450,1437,0,0,-1,"1400-1459",0,"",0,75,65,53,402,2,0,0
"17802",4,12,27,2,"2016-12-27","WN",19393,4672,"MDW","IL","PIT","PA",1545,1625,40,40,1,2,"1500-1559",8,1633,1825,3,1800,1828,28,1,1,"1800-1859",0,"",0,75,63,52,402,2,0,0
"17803",4,12,27,2,"2016-12-27","WN",19393,6014,"MDW","IL","PIT","PA",1315,1311,-4,0,0,-1,"1300-1359",10,1321,1512,4,1530,1516,0,0,-1,"1500-1559",0,"",0,75,65,51,402,2,0,0
"17804",4,12,27,2,"2016-12-27","WN",19393,6161,"ATL","GA","PIT","PA",835,843,8,8,0,0,"0800-0859",36,919,1031,3,1015,1034,19,1,1,"1000-1059",0,"",0,100,111,72,526,3,1,1
"17805",4,12,27,2,"2016-12-27","WN",19393,4789,"FLL","FL","PIT","PA",910,910,0,0,0,0,"0900-0959",21,931,1151,7,1150,1158,8,0,0,"1100-1159",0,"",0,160,168,140,994,4,1,1
"17806",4,12,27,2,"2016-12-27","WN",19393,5523,"HOU","TX","PIT","PA",1040,1044,4,4,0,0,"1000-1059",9,1053,1403,7,1415,1410,0,0,-1,"1400-1459",0,"",0,155,146,130,1131,5,1,0
"17807",4,12,27,2,"2016-12-27","WN",19393,6227,"LAS","NV","PIT","PA",800,800,0,0,0,0,"0800-0859",13,813,1441,6,1500,1447,0,0,-1,"1500-1559",0,"",0,240,227,208,1910,8,1,0
"17808",4,12,27,2,"2016-12-27","WN",19393,3488,"MCO","FL","PIT","PA",620,616,-4,0,0,-1,"0600-0659",15,631,818,6,845,824,0,0,-2,"0800-0859",0,"",0,145,128,107,834,4,1,1
"17809",4,12,27,2,"2016-12-27","WN",19393,5560,"MCO","FL","PIT","PA",1105,1059,-6,0,0,-1,"1100-1159",18,1117,1313,6,1320,1319,0,0,-1,"1300-1359",0,"",0,135,140,116,834,4,1,0
"17810",4,12,27,2,"2016-12-27","WN",19393,4547,"BNA","TN","PIT","PA",920,917,-3,0,0,-1,"0900-0959",9,926,1126,6,1140,1132,0,0,-1,"1100-1159",0,"",0,80,75,60,462,2,1,1
"17811",4,12,27,2,"2016-12-27","WN",19393,3853,"BWI","MD","PIT","PA",1720,1733,13,13,0,0,"1700-1759",11,1744,1823,5,1820,1828,8,0,0,"1800-1859",0,"",0,60,55,39,210,1,0,0
"17812",4,12,27,2,"2016-12-27","WN",19393,4168,"BWI","MD","PIT","PA",920,921,1,1,0,0,"0900-0959",11,932,1013,5,1025,1018,0,0,-1,"1000-1059",0,"",0,65,57,41,210,1,1,1
"17813",4,12,27,2,"2016-12-27","WN",19393,2679,"DAL","TX","PIT","PA",805,819,14,14,0,0,"0800-0859",11,830,1132,6,1130,1138,8,0,0,"1100-1159",0,"",0,145,139,122,1060,5,1,1
"17814",4,12,27,2,"2016-12-27","WN",19393,1493,"PHX","AZ","PIT","PA",1115,1119,4,4,0,0,"1100-1159",17,1136,1644,6,1705,1650,0,0,-1,"1700-1759",0,"",0,230,211,188,1814,8,1,0
"17815",4,12,27,2,"2016-12-27","WN",19393,2622,"TPA","FL","PIT","PA",1150,1147,-3,0,0,-1,"1100-1159",7,1154,1346,12,1405,1358,0,0,-1,"1400-1459",0,"",0,135,131,112,873,4,1,0
"17816",4,12,27,2,"2016-12-27","AA",19805,489,"PHX","AZ","PIT","PA",951,1102,71,71,1,4,"0900-0959",25,1127,1638,6,1547,1644,57,1,3,"1500-1559",0,"",0,236,222,191,1814,8,1,0
"17817",4,12,27,2,"2016-12-27","AA",19805,790,"CLT","NC","PIT","PA",21,12,-9,0,0,-1,"0001-0559",16,28,120,6,137,126,0,0,-1,"0001-0559",0,"",0,76,74,52,366,2,1,1
"17818",4,12,27,2,"2016-12-27","AA",19805,1252,"DFW","TX","PIT","PA",715,708,-7,0,0,-1,"0700-0759",11,719,1022,5,1047,1027,0,0,-2,"1000-1059",0,"",0,152,139,123,1067,5,1,1
"17819",4,12,27,2,"2016-12-27","AA",19805,1426,"DFW","TX","PIT","PA",1020,1019,-1,0,0,-1,"1000-1059",15,1034,1343,8,1351,1351,0,0,0,"1300-1359",0,"",0,151,152,129,1067,5,1,0
"17820",4,12,27,2,"2016-12-27","AA",19805,1745,"CLT","NC","PIT","PA",1649,1718,29,29,1,1,"1600-1659",9,1727,1827,4,1819,1831,12,0,0,"1800-1859",0,"",0,90,73,60,366,2,0,0
"17821",4,12,27,2,"2016-12-27","AA",19805,1803,"PHL","PA","PIT","PA",1345,1338,-7,0,0,-1,"1300-1359",13,1351,1442,3,1458,1445,0,0,-1,"1400-1459",0,"",0,73,67,51,268,2,0,0
"17822",4,12,27,2,"2016-12-27","AA",19805,1842,"CLT","NC","PIT","PA",1310,1309,-1,0,0,-1,"1300-1359",15,1324,1423,5,1436,1428,0,0,-1,"1400-1459",0,"",0,86,79,59,366,2,0,0
"17823",4,12,27,2,"2016-12-27","AA",19805,1904,"CLT","NC","PIT","PA",800,801,1,1,0,0,"0800-0859",17,818,916,6,929,922,0,0,-1,"0900-0959",0,"",0,89,81,58,366,2,1,1
"17824",4,12,27,2,"2016-12-27","AA",19805,1677,"CLT","NC","PIT","PA",955,949,-6,0,0,-1,"0900-0959",19,1008,1107,3,1126,1110,0,0,-2,"1100-1159",0,"",0,91,81,59,366,2,1,1
"17825",4,12,27,2,"2016-12-27","AA",19805,2040,"PHL","PA","PIT","PA",1620,1622,2,2,0,0,"1600-1659",16,1638,1729,5,1736,1734,0,0,-1,"1700-1759",0,"",0,76,72,51,268,2,0,0
"17826",4,12,27,2,"2016-12-27","AA",19805,2458,"DFW","TX","PIT","PA",1430,1424,-6,0,0,-1,"1400-1459",11,1435,1737,4,1759,1741,0,0,-2,"1700-1759",0,"",0,149,137,122,1067,5,0,0
"17827",4,12,27,2,"2016-12-27","B6",20409,1285,"BOS","MA","PIT","PA",615,607,-8,0,0,-1,"0600-0659",19,626,807,5,813,812,0,0,-1,"0800-0859",0,"",0,118,125,101,496,2,1,1
"17828",4,12,27,2,"2016-12-27","B6",20409,1585,"BOS","MA","PIT","PA",1340,1401,21,21,1,1,"1300-1359",17,1418,1542,4,1531,1546,15,1,1,"1500-1559",0,"",0,111,105,84,496,2,0,0
"17829",4,12,27,2,"2016-12-27","OO",20304,4459,"MSP","MN","PIT","PA",705,715,10,10,0,0,"0700-0759",44,759,1029,8,1026,1037,11,0,0,"1000-1059",0,"",0,141,142,90,726,3,1,1
"17830",4,12,27,2,"2016-12-27","OO",20304,5808,"IAH","TX","PIT","PA",1018,1029,11,11,0,0,"1000-1059",16,1045,1356,6,1359,1402,3,0,0,"1300-1359",0,"",0,161,153,131,1117,5,1,0
"17831",4,12,27,2,"2016-12-27","UA",19977,1057,"ORD","IL","PIT","PA",730,747,17,17,1,1,"0700-0759",16,803,959,4,958,1003,5,0,0,"0900-0959",0,"",0,88,76,56,413,2,1,1
"17832",4,12,27,2,"2016-12-27","UA",19977,648,"DEN","CO","PIT","PA",1000,1028,28,28,1,1,"1000-1059",15,1043,1504,6,1457,1510,13,0,0,"1400-1459",0,"",0,177,162,141,1290,6,1,0
"17833",4,12,27,2,"2016-12-27","UA",19977,734,"ORD","IL","PIT","PA",1400,1356,-4,0,0,-1,"1400-1459",24,1420,1617,3,1628,1620,0,0,-1,"1600-1659",0,"",0,88,84,57,413,2,0,0
"17834",4,12,28,3,"2016-12-28","DL",19790,1356,"PIT","PA","DTW","MI",610,609,-1,0,0,-1,"0600-0659",10,619,658,7,730,705,0,0,-2,"0700-0759",0,"",0,80,56,39,201,1,1,1
"17835",4,12,28,3,"2016-12-28","DL",19790,2290,"PIT","PA","ATL","GA",600,555,-5,0,0,-1,"0600-0659",12,607,723,3,809,726,0,0,-2,"0800-0859",0,"",0,129,91,76,526,3,1,1
"17836",4,12,28,3,"2016-12-28","WN",19393,3485,"PIT","PA","FLL","FL",550,548,-2,0,0,-1,"0001-0559",7,555,801,4,835,805,0,0,-2,"0800-0859",0,"",0,165,137,126,994,4,1,1
"17837",4,12,28,3,"2016-12-28","WN",19393,2468,"PIT","PA","MCO","FL",530,531,1,1,0,0,"0001-0559",10,541,727,9,745,736,0,0,-1,"0700-0759",0,"",0,135,125,106,834,4,1,1
"17838",4,12,28,3,"2016-12-28","WN",19393,5987,"PIT","PA","MDW","IL",605,602,-3,0,0,-1,"0600-0659",13,615,623,7,635,630,0,0,-1,"0600-0659",0,"",0,90,88,68,402,2,1,1
"17839",4,12,28,3,"2016-12-28","WN",19393,3373,"PIT","PA","TPA","FL",610,608,-2,0,0,-1,"0600-0659",8,616,809,4,835,813,0,0,-2,"0800-0859",0,"",0,145,125,113,873,4,1,1
"17840",4,12,28,3,"2016-12-28","AA",19805,727,"PIT","PA","LAX","CA",600,555,-5,0,0,-1,"0600-0659",16,611,805,10,844,815,0,0,-2,"0800-0859",0,"",0,344,320,294,2136,9,1,1
"17841",4,12,28,3,"2016-12-28","AA",19805,2011,"PIT","PA","CLT","NC",511,511,0,0,0,0,"0001-0559",10,521,616,6,645,622,0,0,-2,"0600-0659",0,"",0,94,71,55,366,2,1,1
"17842",4,12,29,4,"2016-12-29","DL",19790,1356,"PIT","PA","DTW","MI",615,625,10,10,0,0,"0600-0659",9,634,716,7,736,723,0,0,-1,"0700-0759",0,"",0,81,58,42,201,1,1,1
"17843",4,12,29,4,"2016-12-29","DL",19790,2290,"PIT","PA","ATL","GA",600,600,0,0,0,0,"0600-0659",35,635,803,4,809,807,0,0,-1,"0800-0859",0,"",0,129,127,88,526,3,1,1
"17844",4,12,29,4,"2016-12-29","WN",19393,1138,"PIT","PA","BWI","MD",645,641,-4,0,0,-1,"0600-0659",13,654,729,7,750,736,0,0,-1,"0700-0759",0,"",0,65,55,35,210,1,1,1
"17845",4,12,29,4,"2016-12-29","WN",19393,3485,"PIT","PA","FLL","FL",550,549,-1,0,0,-1,"0001-0559",11,600,804,16,835,820,0,0,-1,"0800-0859",0,"",0,165,151,124,994,4,1,1
"17846",4,12,29,4,"2016-12-29","WN",19393,2468,"PIT","PA","MCO","FL",530,535,5,5,0,0,"0001-0559",8,543,737,7,745,744,0,0,-1,"0700-0759",0,"",0,135,129,114,834,4,1,1
"17847",4,12,29,4,"2016-12-29","WN",19393,5987,"PIT","PA","MDW","IL",605,602,-3,0,0,-1,"0600-0659",14,616,626,8,635,634,0,0,-1,"0600-0659",0,"",0,90,92,70,402,2,1,1
"17848",4,12,29,4,"2016-12-29","WN",19393,3373,"PIT","PA","TPA","FL",610,607,-3,0,0,-1,"0600-0659",8,615,813,5,835,818,0,0,-2,"0800-0859",0,"",0,145,131,118,873,4,1,1
"17849",4,12,29,4,"2016-12-29","AA",19805,727,"PIT","PA","LAX","CA",600,555,-5,0,0,-1,"0600-0659",22,617,814,19,844,833,0,0,-1,"0800-0859",0,"",0,344,338,297,2136,9,1,1
"17850",4,12,29,4,"2016-12-29","AA",19805,2011,"PIT","PA","CLT","NC",511,511,0,0,0,0,"0001-0559",10,521,626,7,645,633,0,0,-1,"0600-0659",0,"",0,94,82,65,366,2,1,1
"17851",4,12,30,5,"2016-12-30","AA",19805,1855,"PIT","PA","CLT","NC",1211,1207,-4,0,0,-1,"1200-1259",40,1247,1348,12,1344,1400,16,1,1,"1300-1359",0,"",0,93,113,61,366,2,0,0
"17852",4,12,30,5,"2016-12-30","AA",19805,1950,"PIT","PA","CLT","NC",1025,1018,-7,0,0,-1,"1000-1059",13,1031,1132,12,1202,1144,0,0,-2,"1200-1259",0,"",0,97,86,61,366,2,1,0
"17853",4,12,30,5,"2016-12-30","DL",19790,2290,"PIT","PA","ATL","GA",600,604,4,4,0,0,"0600-0659",58,702,813,7,809,820,11,0,0,"0800-0859",0,"",0,129,136,71,526,3,1,1
"17854",4,12,30,5,"2016-12-30","DL",19790,869,"PIT","PA","ATL","GA",1617,1632,15,15,1,1,"1600-1659",10,1642,1753,6,1820,1759,0,0,-2,"1800-1859",0,"",0,123,87,71,526,3,0,0
"17855",4,12,30,5,"2016-12-30","DL",19790,898,"PIT","PA","ATL","GA",1807,1811,4,4,0,0,"1800-1859",10,1821,1934,8,2006,1942,0,0,-2,"2000-2059",0,"",0,119,91,73,526,3,0,0
"17856",4,12,30,5,"2016-12-30","DL",19790,1092,"PIT","PA","ATL","GA",715,711,-4,0,0,-1,"0700-0759",55,806,917,4,917,921,4,0,0,"0900-0959",0,"",0,122,130,71,526,3,1,1
"17857",4,12,30,5,"2016-12-30","DL",19790,1295,"PIT","PA","ATL","GA",1110,1126,16,16,1,1,"1100-1159",28,1154,1307,6,1305,1313,8,0,0,"1300-1359",0,"",0,115,107,73,526,3,1,0
"17858",4,12,30,5,"2016-12-30","DL",19790,1356,"PIT","PA","DTW","MI",615,634,19,19,1,1,"0600-0659",48,722,800,5,736,805,29,1,1,"0700-0759",0,"",0,81,91,38,201,1,1,1
"17859",4,12,30,5,"2016-12-30","DL",19790,1599,"PIT","PA","ATL","GA",1308,1307,-1,0,0,-1,"1300-1359",10,1317,1431,5,1512,1436,0,0,-2,"1500-1559",0,"",0,124,89,74,526,3,0,0
"17860",4,12,30,5,"2016-12-30","DL",19790,1851,"PIT","PA","MSP","MN",1720,1717,-3,0,0,-1,"1700-1759",11,1728,1839,4,1856,1843,0,0,-1,"1800-1859",0,"",0,156,146,131,726,3,0,0
"17861",4,12,30,5,"2016-12-30","WN",19393,1493,"PIT","PA","ATL","GA",1800,1758,-2,0,0,-1,"1800-1859",18,1816,1928,8,1955,1936,0,0,-2,"1900-1959",0,"",0,115,98,72,526,3,0,0
"17862",4,12,30,5,"2016-12-30","WN",19393,6363,"PIT","PA","ATL","GA",735,733,-2,0,0,-1,"0700-0759",29,802,913,6,930,919,0,0,-1,"0900-0959",0,"",0,115,106,71,526,3,1,1
"17863",4,12,30,5,"2016-12-30","WN",19393,6203,"PIT","PA","BNA","TN",1910,1923,13,13,0,0,"1900-1959",7,1930,1946,5,1950,1951,1,0,0,"1900-1959",0,"",0,100,88,76,462,2,0,0
"17864",4,12,30,5,"2016-12-30","WN",19393,702,"PIT","PA","BWI","MD",1855,1925,30,30,1,2,"1800-1859",8,1933,2012,14,2000,2026,26,1,1,"2000-2059",0,"",0,65,61,39,210,1,0,0
"17865",4,12,30,5,"2016-12-30","WN",19393,1138,"PIT","PA","BWI","MD",645,639,-6,0,0,-1,"0600-0659",44,723,803,4,750,807,17,1,1,"0700-0759",0,"",0,65,88,40,210,1,1,1
"17866",4,12,30,5,"2016-12-30","WN",19393,4957,"PIT","PA","BWI","MD",840,830,-10,0,0,-1,"0800-0859",41,911,951,4,940,955,15,1,1,"0900-0959",0,"",0,60,85,40,210,1,1,1
"17867",4,12,30,5,"2016-12-30","WN",19393,5564,"PIT","PA","BWI","MD",1355,1410,15,15,1,1,"1300-1359",7,1417,1500,5,1455,1505,10,0,0,"1400-1459",0,"",0,60,55,43,210,1,0,0
"17868",4,12,30,5,"2016-12-30","WN",19393,2622,"PIT","PA","DAL","TX",1445,1528,43,43,1,2,"1400-1459",7,1535,1719,4,1645,1723,38,1,2,"1600-1659",0,"",0,180,175,164,1060,5,0,0
"17869",4,12,30,5,"2016-12-30","WN",19393,3488,"PIT","PA","DEN","CO",930,929,-1,0,0,-1,"0900-0959",11,940,1058,7,1115,1105,0,0,-1,"1100-1159",0,"",0,225,216,198,1290,6,1,1
"17870",4,12,30,5,"2016-12-30","WN",19393,2856,"PIT","PA","FLL","FL",1825,1848,23,23,1,1,"1800-1859",23,1911,2117,4,2105,2121,16,1,1,"2100-2159",0,"",0,160,153,126,994,4,0,0
