"","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN","ORIGIN_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"42589",3,7,16,4,"2015-07-16","OO",20304,5627,"ORD","IL",2110,2109,-1,0,0,-1,"2100-2159",122,2311,109,5,2340,114,94,1,6,"2300-2359",0,"",0,90,185,58,413,2,0,0
"42590",3,7,23,4,"2015-07-23","OO",20304,5627,"ORD","IL",2110,2116,6,6,0,0,"2100-2159",22,2138,2342,5,2340,2347,7,0,0,"2300-2359",0,"",0,90,91,64,413,2,0,0
"42591",3,7,6,1,"2015-07-06","OO",20304,5627,"ORD","IL",2110,NA,NA,NA,NA,NA,"2100-2159",NA,NA,NA,NA,2340,NA,NA,NA,NA,"2300-2359",1,"B",0,90,NA,NA,413,2,0,0
"42592",3,7,2,4,"2015-07-02","OO",20304,5627,"ORD","IL",2110,2110,0,0,0,0,"2100-2159",24,2134,2333,9,2340,2342,2,0,0,"2300-2359",0,"",0,90,92,59,413,2,0,0
"42593",3,7,30,4,"2015-07-30","OO",20304,5627,"ORD","IL",2110,2108,-2,0,0,-1,"2100-2159",31,2139,2335,5,2340,2340,0,0,0,"2300-2359",0,"",0,90,92,56,413,2,0,0
"42594",3,7,20,1,"2015-07-20","OO",20304,5627,"ORD","IL",2110,2108,-2,0,0,-1,"2100-2159",23,2131,2328,7,2340,2335,0,0,-1,"2300-2359",0,"",0,90,87,57,413,2,0,0
"42595",3,7,27,1,"2015-07-27","OO",20304,5627,"ORD","IL",2110,2058,-12,0,0,-1,"2100-2159",27,2125,2322,5,2340,2327,0,0,-1,"2300-2359",0,"",0,90,89,57,413,2,0,0
"42596",3,7,11,6,"2015-07-11","OO",20304,5644,"ORD","IL",1105,1136,31,31,1,2,"1100-1159",9,1145,1342,5,1337,1347,10,0,0,"1300-1359",0,"",0,92,71,57,413,2,1,0
"42597",3,7,12,7,"2015-07-12","OO",20304,5644,"ORD","IL",1800,1941,101,101,1,6,"1800-1859",17,1958,2157,5,2035,2202,87,1,5,"2000-2059",0,"",0,95,81,59,413,2,0,0
"42598",3,7,26,7,"2015-07-26","OO",20304,5644,"ORD","IL",1800,1827,27,27,1,1,"1800-1859",19,1846,2047,6,2035,2053,18,1,1,"2000-2059",0,"",0,95,86,61,413,2,0,0
"42599",3,7,19,7,"2015-07-19","OO",20304,5644,"ORD","IL",1800,1758,-2,0,0,-1,"1800-1859",23,1821,2024,6,2035,2030,0,0,-1,"2000-2059",0,"",0,95,92,63,413,2,0,0
"42600",3,7,5,7,"2015-07-05","OO",20304,5644,"ORD","IL",1800,1803,3,3,0,0,"1800-1859",31,1834,2034,5,2035,2039,4,0,0,"2000-2059",0,"",0,95,96,60,413,2,0,0
"42610",3,7,31,5,"2015-07-31","UA",19977,1450,"ORD","IL",1415,1416,1,1,0,0,"1400-1459",22,1438,1633,4,1644,1637,0,0,-1,"1600-1659",0,"",0,89,81,55,413,2,0,0
"42611",3,7,31,5,"2015-07-31","UA",19977,1645,"DEN","CO",2005,2021,16,16,1,1,"2000-2059",11,2032,102,5,107,107,0,0,0,"0001-0559",0,"",0,182,166,150,1290,6,0,1
"42612",3,7,31,5,"2015-07-31","UA",19977,248,"ORD","IL",1840,1845,5,5,0,0,"1800-1859",15,1900,2056,5,2115,2101,0,0,-1,"2100-2159",0,"",0,95,76,56,413,2,0,0
"42614",3,7,31,5,"2015-07-31","UA",19977,480,"SFO","CA",2230,2226,-4,0,0,-1,"2200-2259",18,2244,552,5,630,557,0,0,-2,"0600-0659",0,"",0,300,271,248,2254,10,0,1
"42616",3,7,31,5,"2015-07-31","UA",19977,636,"ORD","IL",722,720,-2,0,0,-1,"0700-0759",16,736,935,3,953,938,0,0,-1,"0900-0959",0,"",0,91,78,59,413,2,1,1
"42619",3,7,31,5,"2015-07-31","UA",19977,680,"ORD","IL",1059,1057,-2,0,0,-1,"1000-1059",14,1111,1309,4,1330,1313,0,0,-2,"1300-1359",0,"",0,91,76,58,413,2,1,0
"42621",3,7,30,4,"2015-07-30","UA",19977,1772,"IAH","TX",1330,1324,-6,0,0,-1,"1300-1359",14,1338,1702,6,1730,1708,0,0,-2,"1700-1759",0,"",0,180,164,144,1117,5,0,0
"42623",3,7,29,3,"2015-07-29","UA",19977,248,"ORD","IL",1840,1835,-5,0,0,-1,"1800-1859",27,1902,2101,5,2115,2106,0,0,-1,"2100-2159",0,"",0,95,91,59,413,2,0,0
"42624",3,7,29,3,"2015-07-29","UA",19977,412,"IAH","TX",1910,1917,7,7,0,0,"1900-1959",19,1936,2258,5,2311,2303,0,0,-1,"2300-2359",0,"",0,181,166,142,1117,5,0,0
"42626",3,7,29,3,"2015-07-29","UA",19977,480,"SFO","CA",2230,2227,-3,0,0,-1,"2200-2259",26,2253,600,5,630,605,0,0,-2,"0600-0659",0,"",0,300,278,247,2254,10,0,1
"42628",3,7,29,3,"2015-07-29","UA",19977,636,"ORD","IL",722,720,-2,0,0,-1,"0700-0759",18,738,935,4,953,939,0,0,-1,"0900-0959",0,"",0,91,79,57,413,2,1,1
"42631",3,7,29,3,"2015-07-29","UA",19977,680,"ORD","IL",1059,1125,26,26,1,1,"1000-1059",14,1139,1335,5,1330,1340,10,0,0,"1300-1359",0,"",0,91,75,56,413,2,1,0
"42633",3,7,30,4,"2015-07-30","UA",19977,636,"ORD","IL",722,732,10,10,0,0,"0700-0759",17,749,947,7,953,954,1,0,0,"0900-0959",0,"",0,91,82,58,413,2,1,1
"42636",3,7,30,4,"2015-07-30","UA",19977,680,"ORD","IL",1108,1224,76,76,1,5,"1100-1159",22,1246,1440,4,1339,1444,65,1,4,"1300-1359",0,"",0,91,80,54,413,2,1,0
"42638",3,7,30,4,"2015-07-30","UA",19977,1118,"SFO","CA",2230,2232,2,2,0,0,"2200-2259",27,2259,609,5,632,614,0,0,-2,"0600-0659",0,"",0,302,282,250,2254,10,0,1
"42640",3,7,30,4,"2015-07-30","UA",19977,1450,"ORD","IL",1415,1414,-1,0,0,-1,"1400-1459",24,1438,1636,5,1644,1641,0,0,-1,"1600-1659",0,"",0,89,87,58,413,2,0,0
"42641",3,7,30,4,"2015-07-30","UA",19977,1645,"DEN","CO",2005,2132,87,87,1,5,"2000-2059",18,2150,213,6,107,219,72,1,4,"0001-0559",0,"",0,182,167,143,1290,6,0,1
"42643",3,7,29,3,"2015-07-29","UA",19977,1206,"DEN","CO",1040,1103,23,23,1,1,"1000-1059",13,1116,1540,5,1540,1545,5,0,0,"1500-1559",0,"",0,180,162,144,1290,6,1,0
"42646",3,7,29,3,"2015-07-29","UA",19977,1450,"ORD","IL",1415,1431,16,16,1,1,"1400-1459",19,1450,1652,5,1644,1657,13,0,0,"1600-1659",0,"",0,89,86,62,413,2,0,0
"42647",3,7,29,3,"2015-07-29","UA",19977,1645,"DEN","CO",2005,2203,118,118,1,7,"2000-2059",15,2218,233,5,107,238,91,1,6,"0001-0559",0,"",0,182,155,135,1290,6,0,1
"42649",3,7,29,3,"2015-07-29","UA",19977,1772,"IAH","TX",1330,1325,-5,0,0,-1,"1300-1359",16,1341,1707,4,1730,1711,0,0,-2,"1700-1759",0,"",0,180,166,146,1117,5,0,0
"42652",3,7,28,2,"2015-07-28","UA",19977,248,"ORD","IL",1840,1835,-5,0,0,-1,"1800-1859",41,1916,2112,5,2115,2117,2,0,0,"2100-2159",0,"",0,95,102,56,413,2,0,0
"42653",3,7,28,2,"2015-07-28","UA",19977,1645,"DEN","CO",2005,2025,20,20,1,1,"2000-2059",10,2035,104,6,107,110,3,0,0,"0001-0559",0,"",0,182,165,149,1290,6,0,1
"42655",3,7,28,2,"2015-07-28","UA",19977,1772,"IAH","TX",1330,1346,16,16,1,1,"1300-1359",21,1407,1728,5,1730,1733,3,0,0,"1700-1759",0,"",0,180,167,141,1117,5,0,0
"42656",3,7,28,2,"2015-07-28","UA",19977,1867,"SFO","CA",2230,2226,-4,0,0,-1,"2200-2259",17,2243,556,12,632,608,0,0,-2,"0600-0659",0,"",0,302,282,253,2254,10,0,1
"42657",3,7,27,1,"2015-07-27","UA",19977,248,"ORD","IL",1840,1851,11,11,0,0,"1800-1859",27,1918,2116,4,2115,2120,5,0,0,"2100-2159",0,"",0,95,89,58,413,2,0,0
"42659",3,7,28,2,"2015-07-28","UA",19977,412,"IAH","TX",1910,1901,-9,0,0,-1,"1900-1959",20,1921,2259,6,2311,2305,0,0,-1,"2300-2359",0,"",0,181,184,158,1117,5,0,0
"42662",3,7,28,2,"2015-07-28","UA",19977,636,"ORD","IL",722,721,-1,0,0,-1,"0700-0759",19,740,937,4,953,941,0,0,-1,"0900-0959",0,"",0,91,80,57,413,2,1,1
"42664",3,7,28,2,"2015-07-28","UA",19977,680,"ORD","IL",1108,1100,-8,0,0,-1,"1100-1159",17,1117,1318,4,1339,1322,0,0,-2,"1300-1359",0,"",0,91,82,61,413,2,1,0
"42666",3,7,28,2,"2015-07-28","UA",19977,1206,"DEN","CO",1040,1034,-6,0,0,-1,"1000-1059",14,1048,1519,5,1540,1524,0,0,-2,"1500-1559",0,"",0,180,170,151,1290,6,1,0
"42669",3,7,28,2,"2015-07-28","UA",19977,1450,"ORD","IL",1415,1529,74,74,1,4,"1400-1459",28,1557,1753,5,1644,1758,74,1,4,"1600-1659",0,"",0,89,89,56,413,2,0,0
"42671",3,7,26,7,"2015-07-26","UA",19977,350,"ORD","IL",2115,2203,48,48,1,3,"2100-2159",26,2229,25,6,2345,31,46,1,3,"2300-2359",0,"",0,90,88,56,413,2,0,0
"42672",3,7,26,7,"2015-07-26","UA",19977,381,"DEN","CO",1040,1036,-4,0,0,-1,"1000-1059",11,1047,1514,4,1539,1518,0,0,-2,"1500-1559",0,"",0,179,162,147,1290,6,1,0
"42673",3,7,26,7,"2015-07-26","UA",19977,412,"IAH","TX",1916,1919,3,3,0,0,"1900-1959",25,1944,2305,6,2317,2311,0,0,-1,"2300-2359",0,"",0,181,172,141,1117,5,0,0
"42675",3,7,26,7,"2015-07-26","UA",19977,480,"SFO","CA",2230,2231,1,1,0,0,"2200-2259",24,2255,606,5,630,611,0,0,-2,"0600-0659",0,"",0,300,280,251,2254,10,0,1
"42679",3,7,31,5,"2015-07-31","UA",19977,1772,"IAH","TX",1330,1325,-5,0,0,-1,"1300-1359",19,1344,1705,5,1730,1710,0,0,-2,"1700-1759",0,"",0,180,165,141,1117,5,0,0
"42681",3,7,30,4,"2015-07-30","UA",19977,248,"ORD","IL",1840,1958,78,78,1,5,"1800-1859",25,2023,2223,4,2115,2227,72,1,4,"2100-2159",0,"",0,95,89,60,413,2,0,0
"42682",3,7,30,4,"2015-07-30","UA",19977,412,"IAH","TX",1910,1912,2,2,0,0,"1900-1959",17,1929,2250,4,2311,2254,0,0,-2,"2300-2359",0,"",0,181,162,141,1117,5,0,0
"42685",3,7,25,6,"2015-07-25","UA",19977,792,"DEN","CO",2005,2001,-4,0,0,-1,"2000-2059",12,2013,41,4,106,45,0,0,-2,"0001-0559",0,"",0,181,164,148,1290,6,0,1
"42686",3,7,25,6,"2015-07-25","UA",19977,1143,"SFO","CA",2230,2235,5,5,0,0,"2200-2259",21,2256,605,5,630,610,0,0,-2,"0600-0659",0,"",0,300,275,249,2254,10,0,1
"42689",3,7,24,5,"2015-07-24","UA",19977,248,"ORD","IL",1840,1923,43,43,1,2,"1800-1859",21,1944,2148,3,2115,2151,36,1,2,"2100-2159",0,"",0,95,88,64,413,2,0,0
"42692",3,7,27,1,"2015-07-27","UA",19977,1450,"ORD","IL",1345,1358,13,13,0,0,"1300-1359",26,1424,1625,6,1617,1631,14,0,0,"1600-1659",0,"",0,92,93,61,413,2,0,0
"42693",3,7,27,1,"2015-07-27","UA",19977,1645,"DEN","CO",2005,2111,66,66,1,4,"2000-2059",13,2124,148,5,107,153,46,1,3,"0001-0559",0,"",0,182,162,144,1290,6,0,1
"42695",3,7,27,1,"2015-07-27","UA",19977,1772,"IAH","TX",1330,1332,2,2,0,0,"1300-1359",23,1355,1721,5,1730,1726,0,0,-1,"1700-1759",0,"",0,180,174,146,1117,5,0,0
"42697",3,7,24,5,"2015-07-24","UA",19977,480,"SFO","CA",2230,2312,42,42,1,2,"2200-2259",28,2340,642,5,630,647,17,1,1,"0600-0659",0,"",0,300,275,242,2254,10,0,1
"42699",3,7,24,5,"2015-07-24","UA",19977,636,"ORD","IL",722,722,0,0,0,0,"0700-0759",13,735,937,4,953,941,0,0,-1,"0900-0959",0,"",0,91,79,62,413,2,1,1
"42701",3,7,24,5,"2015-07-24","UA",19977,680,"ORD","IL",1059,1053,-6,0,0,-1,"1000-1059",12,1105,1307,5,1330,1312,0,0,-2,"1300-1359",0,"",0,91,79,62,413,2,1,0
"42704",3,7,24,5,"2015-07-24","UA",19977,1450,"ORD","IL",1415,1411,-4,0,0,-1,"1400-1459",42,1453,1653,9,1644,1702,18,1,1,"1600-1659",0,"",0,89,111,60,413,2,0,0
"42705",3,7,27,1,"2015-07-27","UA",19977,412,"IAH","TX",1910,1917,7,7,0,0,"1900-1959",25,1942,2305,5,2311,2310,0,0,-1,"2300-2359",0,"",0,181,173,143,1117,5,0,0
"42707",3,7,27,1,"2015-07-27","UA",19977,480,"SFO","CA",2230,2228,-2,0,0,-1,"2200-2259",20,2248,550,17,630,607,0,0,-2,"0600-0659",0,"",0,300,279,242,2254,10,0,1
"42709",3,7,27,1,"2015-07-27","UA",19977,636,"ORD","IL",722,721,-1,0,0,-1,"0700-0759",17,738,938,3,953,941,0,0,-1,"0900-0959",0,"",0,91,80,60,413,2,1,1
"42712",3,7,27,1,"2015-07-27","UA",19977,680,"ORD","IL",1108,1100,-8,0,0,-1,"1100-1159",12,1112,1312,6,1339,1318,0,0,-2,"1300-1359",0,"",0,91,78,60,413,2,1,0
"42714",3,7,26,7,"2015-07-26","UA",19977,1645,"DEN","CO",2005,2007,2,2,0,0,"2000-2059",31,2038,110,6,107,116,9,0,0,"0001-0559",0,"",0,182,189,152,1290,6,0,1
"42716",3,7,26,7,"2015-07-26","UA",19977,1753,"ORD","IL",1417,1601,104,104,1,6,"1400-1459",24,1625,1822,9,1646,1831,105,1,7,"1600-1659",0,"",0,89,90,57,413,2,0,0
"42717",3,7,26,7,"2015-07-26","UA",19977,1772,"IAH","TX",1337,1336,-1,0,0,-1,"1300-1359",13,1349,1715,5,1737,1720,0,0,-2,"1700-1759",0,"",0,180,164,146,1117,5,0,0
"42718",3,7,25,6,"2015-07-25","UA",19977,248,"ORD","IL",1745,1747,2,2,0,0,"1700-1759",31,1818,2015,4,2020,2019,0,0,-1,"2000-2059",0,"",0,95,92,57,413,2,0,0
"42719",3,7,25,6,"2015-07-25","UA",19977,381,"DEN","CO",1110,1106,-4,0,0,-1,"1100-1159",11,1117,1540,4,1606,1544,0,0,-2,"1600-1659",0,"",0,176,158,143,1290,6,1,0
"42720",3,7,25,6,"2015-07-25","UA",19977,412,"IAH","TX",1910,1913,3,3,0,0,"1900-1959",21,1934,2259,10,2311,2309,0,0,-1,"2300-2359",0,"",0,181,176,145,1117,5,0,0
"42722",3,7,25,6,"2015-07-25","UA",19977,636,"ORD","IL",735,733,-2,0,0,-1,"0700-0759",20,753,948,3,1006,951,0,0,-1,"1000-1059",0,"",0,91,78,55,413,2,1,1
"42727",3,7,24,5,"2015-07-24","UA",19977,1772,"IAH","TX",1330,1346,16,16,1,1,"1300-1359",17,1403,1726,6,1730,1732,2,0,0,"1700-1759",0,"",0,180,166,143,1117,5,0,0
"42729",3,7,23,4,"2015-07-23","UA",19977,248,"ORD","IL",1840,1920,40,40,1,2,"1800-1859",30,1950,2148,5,2115,2153,38,1,2,"2100-2159",0,"",0,95,93,58,413,2,0,0
"42731",3,7,23,4,"2015-07-23","UA",19977,412,"IAH","TX",1910,1907,-3,0,0,-1,"1900-1959",19,1926,2248,3,2311,2251,0,0,-2,"2300-2359",0,"",0,181,164,142,1117,5,0,0
"42733",3,7,23,4,"2015-07-23","UA",19977,480,"SFO","CA",2230,2231,1,1,0,0,"2200-2259",22,2253,606,5,630,611,0,0,-2,"0600-0659",0,"",0,300,280,253,2254,10,0,1
"42735",3,7,23,4,"2015-07-23","UA",19977,636,"ORD","IL",722,727,5,5,0,0,"0700-0759",14,741,944,7,953,951,0,0,-1,"0900-0959",0,"",0,91,84,63,413,2,1,1
"42737",3,7,23,4,"2015-07-23","UA",19977,680,"ORD","IL",1108,1102,-6,0,0,-1,"1100-1159",16,1118,1318,5,1339,1323,0,0,-2,"1300-1359",0,"",0,91,81,60,413,2,1,0
"42738",3,7,22,3,"2015-07-22","UA",19977,248,"ORD","IL",1840,1913,33,33,1,2,"1800-1859",17,1930,2122,4,2115,2126,11,0,0,"2100-2159",0,"",0,95,73,52,413,2,0,0
"42740",3,7,22,3,"2015-07-22","UA",19977,412,"IAH","TX",1910,1911,1,1,0,0,"1900-1959",21,1932,2259,5,2311,2304,0,0,-1,"2300-2359",0,"",0,181,173,147,1117,5,0,0
"42742",3,7,22,3,"2015-07-22","UA",19977,457,"ORD","IL",1415,1409,-6,0,0,-1,"1400-1459",24,1433,1633,5,1643,1638,0,0,-1,"1600-1659",0,"",0,88,89,60,413,2,0,0
"42744",3,7,22,3,"2015-07-22","UA",19977,636,"ORD","IL",722,731,9,9,0,0,"0700-0759",24,755,949,4,953,953,0,0,0,"0900-0959",0,"",0,91,82,54,413,2,1,1
"42746",3,7,22,3,"2015-07-22","UA",19977,680,"ORD","IL",1108,1105,-3,0,0,-1,"1100-1159",12,1117,1314,5,1339,1319,0,0,-2,"1300-1359",0,"",0,91,74,57,413,2,1,0
"42747",3,7,20,1,"2015-07-20","UA",19977,1450,"ORD","IL",1415,1411,-4,0,0,-1,"1400-1459",20,1431,1634,4,1644,1638,0,0,-1,"1600-1659",0,"",0,89,87,63,413,2,0,0
"42748",3,7,20,1,"2015-07-20","UA",19977,1645,"DEN","CO",2005,2009,4,4,0,0,"2000-2059",17,2026,49,5,107,54,0,0,-1,"0001-0559",0,"",0,182,165,143,1290,6,0,1
"42750",3,7,20,1,"2015-07-20","UA",19977,1772,"IAH","TX",1330,1329,-1,0,0,-1,"1300-1359",17,1346,1819,6,1730,1825,NA,NA,NA,"1700-1759",0,"",1,180,NA,NA,1117,5,0,0
"42751",3,7,22,3,"2015-07-22","UA",19977,1206,"DEN","CO",1040,1047,7,7,0,0,"1000-1059",15,1102,1526,7,1540,1533,0,0,-1,"1500-1559",0,"",0,180,166,144,1290,6,1,0
"42755",3,7,20,1,"2015-07-20","UA",19977,248,"ORD","IL",1840,1836,-4,0,0,-1,"1800-1859",31,1907,2101,4,2115,2105,0,0,-1,"2100-2159",0,"",0,95,89,54,413,2,0,0
"42757",3,7,20,1,"2015-07-20","UA",19977,412,"IAH","TX",1910,1908,-2,0,0,-1,"1900-1959",16,1924,2243,5,2311,2248,0,0,-2,"2300-2359",0,"",0,181,160,139,1117,5,0,0
"42759",3,7,20,1,"2015-07-20","UA",19977,480,"SFO","CA",2230,2223,-7,0,0,-1,"2200-2259",12,2235,539,20,630,559,0,0,-2,"0600-0659",0,"",0,300,276,244,2254,10,0,1
"42761",3,7,20,1,"2015-07-20","UA",19977,636,"ORD","IL",722,719,-3,0,0,-1,"0700-0759",14,733,929,5,953,934,0,0,-2,"0900-0959",0,"",0,91,75,56,413,2,1,1
"42763",3,7,20,1,"2015-07-20","UA",19977,680,"ORD","IL",1108,1101,-7,0,0,-1,"1100-1159",18,1119,1313,5,1339,1318,0,0,-2,"1300-1359",0,"",0,91,77,54,413,2,1,0
"42770",3,7,26,7,"2015-07-26","UA",19977,680,"ORD","IL",1040,1033,-7,0,0,-1,"1000-1059",28,1101,1301,4,1312,1305,0,0,-1,"1300-1359",0,"",0,92,92,60,413,2,1,0
"42774",3,7,26,7,"2015-07-26","UA",19977,1225,"ORD","IL",730,728,-2,0,0,-1,"0700-0759",21,749,951,4,1002,955,0,0,-1,"1000-1059",0,"",0,92,87,62,413,2,1,1
"42777",3,7,21,2,"2015-07-21","UA",19977,1206,"DEN","CO",1040,1037,-3,0,0,-1,"1000-1059",12,1049,1517,5,1540,1522,0,0,-2,"1500-1559",0,"",0,180,165,148,1290,6,1,0
"42780",3,7,21,2,"2015-07-21","UA",19977,1450,"ORD","IL",1415,1424,9,9,0,0,"1400-1459",39,1503,1700,5,1644,1705,21,1,1,"1600-1659",0,"",0,89,101,57,413,2,0,0
"42781",3,7,21,2,"2015-07-21","UA",19977,1645,"DEN","CO",2005,2053,48,48,1,3,"2000-2059",21,2114,140,6,107,146,39,1,2,"0001-0559",0,"",0,182,173,146,1290,6,0,1
"42783",3,7,21,2,"2015-07-21","UA",19977,1772,"IAH","TX",1330,1327,-3,0,0,-1,"1300-1359",15,1342,1702,5,1730,1707,0,0,-2,"1700-1759",0,"",0,180,160,140,1117,5,0,0
"42784",3,7,21,2,"2015-07-21","UA",19977,1867,"SFO","CA",2230,2244,14,14,0,0,"2200-2259",25,2309,609,5,632,614,0,0,-2,"0600-0659",0,"",0,302,270,240,2254,10,0,1
"42786",3,7,19,7,"2015-07-19","UA",19977,350,"ORD","IL",2115,2109,-6,0,0,-1,"2100-2159",23,2132,2330,6,2345,2336,0,0,-1,"2300-2359",0,"",0,90,87,58,413,2,0,0
"42787",3,7,19,7,"2015-07-19","UA",19977,381,"DEN","CO",1040,1154,74,74,1,4,"1000-1059",38,1232,1655,5,1539,1700,81,1,5,"1500-1559",0,"",0,179,186,143,1290,6,1,0
"42788",3,7,19,7,"2015-07-19","UA",19977,412,"IAH","TX",1916,2001,45,45,1,3,"1900-1959",21,2022,2338,4,2317,2342,25,1,1,"2300-2359",0,"",0,181,161,136,1117,5,0,0
"42789",3,7,19,7,"2015-07-19","UA",19977,480,"SFO","CA",2230,2224,-6,0,0,-1,"2200-2259",18,2242,549,20,630,609,0,0,-2,"0600-0659",0,"",0,300,285,247,2254,10,0,1
"42790",3,7,18,6,"2015-07-18","UA",19977,248,"ORD","IL",1745,1841,56,56,1,3,"1700-1759",16,1857,2058,5,2020,2103,43,1,2,"2000-2059",0,"",0,95,82,61,413,2,0,0
"42791",3,7,18,6,"2015-07-18","UA",19977,381,"DEN","CO",1110,1106,-4,0,0,-1,"1100-1159",17,1123,1609,5,1606,1614,8,0,0,"1600-1659",0,"",0,176,188,166,1290,6,1,0
"42792",3,7,18,6,"2015-07-18","UA",19977,412,"IAH","TX",1910,1953,43,43,1,2,"1900-1959",18,2011,2333,5,2305,2338,33,1,2,"2300-2359",0,"",0,175,165,142,1117,5,0,0
"42794",3,7,18,6,"2015-07-18","UA",19977,636,"ORD","IL",735,750,15,15,1,1,"0700-0759",21,811,1008,5,1006,1013,7,0,0,"1000-1059",0,"",0,91,83,57,413,2,1,1
"42798",3,7,18,6,"2015-07-18","UA",19977,792,"DEN","CO",2005,2026,21,21,1,1,"2000-2059",14,2040,107,4,113,111,0,0,-1,"0001-0559",0,"",0,188,165,147,1290,6,0,1
"42799",3,7,18,6,"2015-07-18","UA",19977,1143,"SFO","CA",2230,2226,-4,0,0,-1,"2200-2259",21,2247,555,13,630,608,0,0,-2,"0600-0659",0,"",0,300,282,248,2254,10,0,1
"42801",3,7,16,4,"2015-07-16","UA",19977,412,"IAH","TX",1910,1912,2,2,0,0,"1900-1959",37,1949,2310,5,2311,2315,4,0,0,"2300-2359",0,"",0,181,183,141,1117,5,0,0
"42803",3,7,19,7,"2015-07-19","UA",19977,1225,"ORD","IL",730,758,28,28,1,1,"0700-0759",18,816,1015,6,1002,1021,19,1,1,"1000-1059",0,"",0,92,83,59,413,2,1,1
"42805",3,7,19,7,"2015-07-19","UA",19977,1428,"ORD","IL",1040,1037,-3,0,0,-1,"1000-1059",18,1055,1257,5,1312,1302,0,0,-1,"1300-1359",0,"",0,92,85,62,413,2,1,0
"42808",3,7,19,7,"2015-07-19","UA",19977,1645,"DEN","CO",2005,2004,-1,0,0,-1,"2000-2059",10,2014,37,5,107,42,0,0,-2,"0001-0559",0,"",0,182,158,143,1290,6,0,1
"42810",3,7,19,7,"2015-07-19","UA",19977,1753,"ORD","IL",1417,1506,49,49,1,3,"1400-1459",16,1522,1722,5,1646,1727,41,1,2,"1600-1659",0,"",0,89,81,60,413,2,0,0
"42811",3,7,19,7,"2015-07-19","UA",19977,1772,"IAH","TX",1330,1354,24,24,1,1,"1300-1359",12,1406,1727,5,1730,1732,2,0,0,"1700-1759",0,"",0,180,158,141,1117,5,0,0
"42814",3,7,17,5,"2015-07-17","UA",19977,248,"ORD","IL",1840,1945,65,65,1,4,"1800-1859",67,2052,2253,4,2115,2257,102,1,6,"2100-2159",0,"",0,95,132,61,413,2,0,0
"42817",3,7,17,5,"2015-07-17","UA",19977,480,"SFO","CA",2230,2223,-7,0,0,-1,"2200-2259",13,2236,544,5,630,549,0,0,-2,"0600-0659",0,"",0,300,266,248,2254,10,0,1
"42819",3,7,17,5,"2015-07-17","UA",19977,636,"ORD","IL",722,720,-2,0,0,-1,"0700-0759",17,737,937,5,953,942,0,0,-1,"0900-0959",0,"",0,91,82,60,413,2,1,1
"42821",3,7,17,5,"2015-07-17","UA",19977,680,"ORD","IL",1059,1053,-6,0,0,-1,"1000-1059",16,1109,1309,4,1330,1313,0,0,-2,"1300-1359",0,"",0,91,80,60,413,2,1,0
"42823",3,7,17,5,"2015-07-17","UA",19977,1450,"ORD","IL",1415,1454,39,39,1,2,"1400-1459",12,1506,1701,5,1644,1706,22,1,1,"1600-1659",0,"",0,89,72,55,413,2,0,0
"42824",3,7,17,5,"2015-07-17","UA",19977,1645,"DEN","CO",2005,2006,1,1,0,0,"2000-2059",13,2019,49,5,107,54,0,0,-1,"0001-0559",0,"",0,182,168,150,1290,6,0,1
"42826",3,7,17,5,"2015-07-17","UA",19977,1772,"IAH","TX",1330,1326,-4,0,0,-1,"1300-1359",12,1338,1703,7,1730,1710,0,0,-2,"1700-1759",0,"",0,180,164,145,1117,5,0,0
"42829",3,7,16,4,"2015-07-16","UA",19977,1645,"DEN","CO",2005,2010,5,5,0,0,"2000-2059",13,2023,56,5,107,101,0,0,-1,"0001-0559",0,"",0,182,171,153,1290,6,0,1
"42831",3,7,16,4,"2015-07-16","UA",19977,1772,"IAH","TX",1330,1329,-1,0,0,-1,"1300-1359",14,1343,1703,5,1730,1708,0,0,-2,"1700-1759",0,"",0,180,159,140,1117,5,0,0
"42833",3,7,15,3,"2015-07-15","UA",19977,248,"ORD","IL",1840,1838,-2,0,0,-1,"1800-1859",23,1901,2102,4,2115,2106,0,0,-1,"2100-2159",0,"",0,95,88,61,413,2,0,0
"42835",3,7,15,3,"2015-07-15","UA",19977,412,"IAH","TX",1910,1919,9,9,0,0,"1900-1959",20,1939,2310,6,2311,2316,5,0,0,"2300-2359",0,"",0,181,177,151,1117,5,0,0
"42836",3,7,24,5,"2015-07-24","UA",19977,1645,"DEN","CO",2005,2002,-3,0,0,-1,"2000-2059",13,2015,49,5,107,54,0,0,-1,"0001-0559",0,"",0,182,172,154,1290,6,0,1
